Sigla Empresa,Nombre,Fecha,Año,Número de Mes,Origen,Nombre,Ciudad Origen,Pais Origen,Destino,Nombre,Ciudad Destino,Pais Destino,Tráfico (N/I),Tipo Vuelo,Pasajeros,Carga + Correo (Kg)
ULS,ULTRA AIR S.A.S.,7/1/2022 0:00,2022,7,SMR,SIMON BOLIVAR,SANTA MARTA,COLOMBIA,PEI,PEREIRA - MATECAÑAS,PEREIRA,COLOMBIA,N,R,2498.00,0.00
UPS,UNITED PARCEL SERVICE CO. SUCURSAL COLOMBIA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,I,A,0.00,142816.00
UPS,UNITED PARCEL SERVICE CO. SUCURSAL COLOMBIA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,I,R,0.00,1852054.00
UPS,UNITED PARCEL SERVICE CO. SUCURSAL COLOMBIA,7/1/2022 0:00,2022,7,CPQ,VIRACOPOS,SAO PAULO,BRASIL,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,0.00,239869.00
UPS,UNITED PARCEL SERVICE CO. SUCURSAL COLOMBIA,7/1/2022 0:00,2022,7,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,A,0.00,46364.00
UPS,UNITED PARCEL SERVICE CO. SUCURSAL COLOMBIA,7/1/2022 0:00,2022,7,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,0.00,1004172.00
VIV,AEROENLACES NACIONALES S.A.,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CUN,CANCUN INTL,CANCUN,MEXICO,I,R,3914.00,0.00
VIV,AEROENLACES NACIONALES S.A.,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MEX,LICENCIADO BENITO JUAREZ INTL,MEXICO,MEXICO,I,R,4997.00,0.00
VIV,AEROENLACES NACIONALES S.A.,7/1/2022 0:00,2022,7,CUN,CANCUN INTL,CANCUN,MEXICO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,3854.00,0.00
VIV,AEROENLACES NACIONALES S.A.,7/1/2022 0:00,2022,7,MEX,LICENCIADO BENITO JUAREZ INTL,MEXICO,MEXICO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,5026.00,0.00
VOC,VOLARIS COSTA RICA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,GUA,LA AURORA,GUATEMALA,GUATEMALA,I,R,1.00,0.00
VOC,VOLARIS COSTA RICA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,SJO,JUAN SANTAMARIA INTL,SAN JOSE,COSTA RICA,I,R,1205.00,0.00
VOC,VOLARIS COSTA RICA,7/1/2022 0:00,2022,7,SJO,JUAN SANTAMARIA INTL,SAN JOSE,COSTA RICA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,1318.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CUL,CULIACAN,CULIACAN,MEXICO,I,R,4.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CUN,CANCUN INTL,CANCUN,MEXICO,I,R,3694.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CUU,CHIHUAHUA INTL,CHIHUAHUA,MEXICO,I,R,6.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,GDL,DON MIGUEL HIDALGO Y COSTILLA INTL,GUADALAJARA,MEXICO,I,R,54.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,IAH,WILLAM P HOBBY TX,HOUSTON,ESTADOS UNIDOS,I,R,37.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,LAS,LAS VEGAS,LAS VEGAS,ESTADOS UNIDOS,I,R,2.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,LAX,LOS ANGELES INTL,LOS ANGELES,ESTADOS UNIDOS,I,R,1.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MEX,LICENCIADO BENITO JUAREZ INTL,MEXICO,MEXICO,I,R,4607.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MID,MANUEL CRECENCIO INTERNACIONAL,MERIDA,MEXICO,I,R,5.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MTY,GENERAL MARIANO ESCOBEDO INTL,MONTERREY,MEXICO,I,R,4.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,OAK,METROPOLITAN OAKLAND KO.,OAKLAND,ESTADOS UNIDOS,I,R,3.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,SJD,SAN JOSE DEL CABO / INTL,SAN JOSE DEL CABO,MEXICO,I,R,1.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,SJO,JUAN SANTAMARIA INTL,SAN JOSE,COSTA RICA,I,R,20.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,TAP,TARAPACA,LETICIA,COLOMBIA,N,R,8.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,TIJ,ABELARDO L. RODRIGUEZ / INTL,TIGUANA,MEXICO,I,R,35.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,TLC,LICENCIADO ADOLFO LOPEZ MATEOS INTL,TOLUCA,MEXICO,I,R,5.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,CUL,CULIACAN,CULIACAN,MEXICO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,7.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,CUN,CANCUN INTL,CANCUN,MEXICO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,3386.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,CUU,CHIHUAHUA INTL,CHIHUAHUA,MEXICO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,2.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,CZM,COZUMEL INTL,COZUMEL,MEXICO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,4.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,GDL,DON MIGUEL HIDALGO Y COSTILLA INTL,GUADALAJARA,MEXICO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,71.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,IAH,WILLAM P HOBBY TX,HOUSTON,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,11.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,LAS,LAS VEGAS,LAS VEGAS,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,2.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,LAX,LOS ANGELES INTL,LOS ANGELES,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,4.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,MEX,LICENCIADO BENITO JUAREZ INTL,MEXICO,MEXICO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,4611.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,MID,MANUEL CRECENCIO INTERNACIONAL,MERIDA,MEXICO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,2.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,MTY,GENERAL MARIANO ESCOBEDO INTL,MONTERREY,MEXICO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,11.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,SJD,SAN JOSE DEL CABO / INTL,SAN JOSE DEL CABO,MEXICO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,1.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,SJO,JUAN SANTAMARIA INTL,SAN JOSE,COSTA RICA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,1.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,TAP,TARAPACA,LETICIA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,6.00,0.00
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,7/1/2022 0:00,2022,7,TIJ,ABELARDO L. RODRIGUEZ / INTL,TIGUANA,MEXICO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,28.00,0.00
VPE,VIVA AIR PERU,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CUZ,VELAZCO ASTETE,CUZCO,PERU,I,R,357.00,0.00
VPE,VIVA AIR PERU,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,LIM,CALLAO /INTL JORGE CHAVEZ,LIMA,PERU,I,R,4263.00,5001.00
VPE,VIVA AIR PERU,7/1/2022 0:00,2022,7,CUZ,VELAZCO ASTETE,CUZCO,PERU,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,488.00,0.00
VPE,VIVA AIR PERU,7/1/2022 0:00,2022,7,CUZ,VELAZCO ASTETE,CUZCO,PERU,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,189.00,0.00
VPE,VIVA AIR PERU,7/1/2022 0:00,2022,7,LIM,CALLAO /INTL JORGE CHAVEZ,LIMA,PERU,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,9420.00,79.00
VPE,VIVA AIR PERU,7/1/2022 0:00,2022,7,LIM,CALLAO /INTL JORGE CHAVEZ,LIMA,PERU,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,4355.00,2880.00
VPE,VIVA AIR PERU,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,CUZ,VELAZCO ASTETE,CUZCO,PERU,I,R,106.00,0.00
VPE,VIVA AIR PERU,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,LIM,CALLAO /INTL JORGE CHAVEZ,LIMA,PERU,I,R,1660.00,21424.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,AXM,EL EDEN,ARMENIA,COLOMBIA,N,R,1310.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,N,R,2522.00,751.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,N,R,1026.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,12896.00,4344.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,R,14131.00,114.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,N,R,2367.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,N,R,533.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,CUN,CANCUN INTL,CANCUN,MEXICO,I,R,17.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,EZE,MINISTRO PISTARINI,EZEIZA,ARGENTINA,I,R,79.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,GRU,GUARULHOS,SAO PAULO,BRASIL,I,R,36.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,LET,LETICIA-ALFREDO VASQUEZ COBO,LETICIA,COLOMBIA,N,R,2.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,LIM,CALLAO /INTL JORGE CHAVEZ,LIMA,PERU,I,R,497.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,MCO,HERDON,ORLANDO,ESTADOS UNIDOS,I,R,4.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,N,R,13922.00,987.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,MEX,LICENCIADO BENITO JUAREZ INTL,MEXICO,MEXICO,I,R,29.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,I,R,14.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,MTR,MONTERIA - LOS GARZONES,MONTERIA,COLOMBIA,N,R,123.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,PEI,PEREIRA - MATECAÑAS,PEREIRA,COLOMBIA,N,R,5537.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,PSO,PASTO - ANTONIO NARIQO,PASTO,COLOMBIA,N,R,213.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,RCH,ALMIRANTE PADILLA,RIOHACHA,COLOMBIA,N,R,25.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,SMR,SIMON BOLIVAR,SANTA MARTA,COLOMBIA,N,R,168.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,VUP,ALFONSO LOPEZ PUMAREJO.,VALLEDUPAR,COLOMBIA,N,R,12.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,R,97.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,AXM,EL EDEN,ARMENIA,COLOMBIA,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,N,R,1298.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,AXM,EL EDEN,ARMENIA,COLOMBIA,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,N,R,37.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,AXM,EL EDEN,ARMENIA,COLOMBIA,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,N,R,9.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,AXM,EL EDEN,ARMENIA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,63.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,AXM,EL EDEN,ARMENIA,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,R,1.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,AXM,EL EDEN,ARMENIA,COLOMBIA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,N,R,1647.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,AXM,EL EDEN,ARMENIA,COLOMBIA,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,N,R,44.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,AXM,EL EDEN,ARMENIA,COLOMBIA,CUN,CANCUN INTL,CANCUN,MEXICO,I,R,2.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,AXM,EL EDEN,ARMENIA,COLOMBIA,LIM,CALLAO /INTL JORGE CHAVEZ,LIMA,PERU,I,R,13.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,AXM,EL EDEN,ARMENIA,COLOMBIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,N,R,2909.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,AXM,EL EDEN,ARMENIA,COLOMBIA,MEX,LICENCIADO BENITO JUAREZ INTL,MEXICO,MEXICO,I,R,1.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,AXM,EL EDEN,ARMENIA,COLOMBIA,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,I,R,5.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,AXM,EL EDEN,ARMENIA,COLOMBIA,MTR,MONTERIA - LOS GARZONES,MONTERIA,COLOMBIA,N,R,39.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,AXM,EL EDEN,ARMENIA,COLOMBIA,PUJ,PUNTA CANA INTL,PUNTA CANA,REPUBLICA DOMINICANA,I,R,1.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,AXM,EL EDEN,ARMENIA,COLOMBIA,RCH,ALMIRANTE PADILLA,RIOHACHA,COLOMBIA,N,R,18.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,AXM,EL EDEN,ARMENIA,COLOMBIA,SMR,SIMON BOLIVAR,SANTA MARTA,COLOMBIA,N,R,74.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,AXM,EL EDEN,ARMENIA,COLOMBIA,VUP,ALFONSO LOPEZ PUMAREJO.,VALLEDUPAR,COLOMBIA,N,R,1.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,AXM,EL EDEN,ARMENIA,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,R,6.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,N,R,2355.00,24659.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,AXM,EL EDEN,ARMENIA,COLOMBIA,N,R,26.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,N,R,45.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,5272.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,R,255.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,N,R,70.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,CUN,CANCUN INTL,CANCUN,MEXICO,I,R,46.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,EZE,MINISTRO PISTARINI,EZEIZA,ARGENTINA,I,R,42.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,GRU,GUARULHOS,SAO PAULO,BRASIL,I,R,8.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,LET,LETICIA-ALFREDO VASQUEZ COBO,LETICIA,COLOMBIA,N,R,13.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,LIM,CALLAO /INTL JORGE CHAVEZ,LIMA,PERU,I,R,101.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,MCO,HERDON,ORLANDO,ESTADOS UNIDOS,I,R,14.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,N,R,3210.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,MEX,LICENCIADO BENITO JUAREZ INTL,MEXICO,MEXICO,I,R,68.00,0.00
VVC,FAST COLOMBIA SAS,7/1/2022 0:00,2022,7,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,I,R,33.00,0.00
